2018-08-13 18:07:59,381 | INFO | CamelTestSupport.java 251 | ********************************************************************************
2018-08-13 18:07:59,387 | INFO | CamelTestSupport.java 252 | Testing: masharXstreamTest(com.poc.camel.route.xstream.MarshalUsingXstremTest)
2018-08-13 18:07:59,387 | INFO | CamelTestSupport.java 253 | ********************************************************************************
2018-08-13 18:07:59,709 | INFO | DefaultCamelContext.java 3143 | Apache Camel 2.22.0 (CamelContext: camel-1) is starting
2018-08-13 18:07:59,710 | INFO | DefaultManagementStrategy.java 232 | JMX is disabled
2018-08-13 18:07:59,761 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 195, classpath: 0)
2018-08-13 18:07:59,875 | INFO | DefaultCamelContext.java 3470 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-08-13 18:08:00,161 | INFO | DefaultCamelContext.java 4030 | Route: route1 started and consuming from: direct://csvinput
2018-08-13 18:08:00,162 | INFO | DefaultCamelContext.java 3191 | Total 1 routes, of which 1 are started
2018-08-13 18:08:00,164 | INFO | DefaultCamelContext.java 3202 | Apache Camel 2.22.0 (CamelContext: camel-1) started in 0.455 seconds
2018-08-13 18:08:00,229 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: byte[], Body: <?xml version='1.0' encoding='UTF-8'?><com.poc.camel.domain.Employee><id>123</id><name>Nome do Boneco</name><joinDate>13/08/2018</joinDate></com.poc.camel.domain.Employee>]
2018-08-13 18:08:00,230 | INFO | CamelTestSupport.java 421 | ********************************************************************************
2018-08-13 18:08:00,231 | INFO | CamelTestSupport.java 422 | Testing done: masharXstreamTest(com.poc.camel.route.xstream.MarshalUsingXstremTest)
2018-08-13 18:08:00,231 | INFO | CamelTestSupport.java 423 | Took: 0.064 seconds (64 millis)
2018-08-13 18:08:00,231 | INFO | CamelTestSupport.java 452 | ********************************************************************************
2018-08-13 18:08:00,258 | INFO | DefaultCamelContext.java 3501 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutting down
2018-08-13 18:08:00,263 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2018-08-13 18:08:00,279 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: direct://csvinput
2018-08-13 18:08:00,290 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-08-13 18:08:00,303 | INFO | DefaultCamelContext.java 3592 | Apache Camel 2.22.0 (CamelContext: camel-1) uptime 0.596 seconds
2018-08-13 18:08:00,303 | INFO | DefaultCamelContext.java 3593 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutdown in 0.045 seconds
2018-08-13 18:11:59,756 | INFO | CamelTestSupport.java 251 | ********************************************************************************
2018-08-13 18:11:59,758 | INFO | CamelTestSupport.java 252 | Testing: masharXstreamTest(com.poc.camel.route.xstream.MarshalUsingXstremTest)
2018-08-13 18:11:59,759 | INFO | CamelTestSupport.java 253 | ********************************************************************************
2018-08-13 18:12:00,095 | INFO | DefaultCamelContext.java 3143 | Apache Camel 2.22.0 (CamelContext: camel-1) is starting
2018-08-13 18:12:00,096 | INFO | DefaultManagementStrategy.java 232 | JMX is disabled
2018-08-13 18:12:00,138 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 195, classpath: 0)
2018-08-13 18:12:00,253 | INFO | DefaultCamelContext.java 3470 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-08-13 18:12:00,557 | INFO | DefaultCamelContext.java 4030 | Route: route1 started and consuming from: direct://csvinput
2018-08-13 18:12:00,558 | INFO | DefaultCamelContext.java 3191 | Total 1 routes, of which 1 are started
2018-08-13 18:12:00,562 | INFO | DefaultCamelContext.java 3202 | Apache Camel 2.22.0 (CamelContext: camel-1) started in 0.464 seconds
2018-08-13 18:12:00,668 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: byte[], Body: <?xml version='1.0' encoding='UTF-8'?><com.poc.camel.domain.Employee><id>123</id><name>Nome do Boneco</name><joinDate>13/08/2018</joinDate></com.poc.camel.domain.Employee>]
2018-08-13 18:12:00,672 | INFO | MockEndpoint.java 383 | Asserting: mock://output is satisfied
2018-08-13 18:12:00,672 | INFO | CamelTestSupport.java 421 | ********************************************************************************
2018-08-13 18:12:00,672 | INFO | CamelTestSupport.java 422 | Testing done: masharXstreamTest(com.poc.camel.route.xstream.MarshalUsingXstremTest)
2018-08-13 18:12:00,673 | INFO | CamelTestSupport.java 423 | Took: 0.107 seconds (107 millis)
2018-08-13 18:12:00,673 | INFO | CamelTestSupport.java 452 | ********************************************************************************
2018-08-13 18:12:00,693 | INFO | DefaultCamelContext.java 3501 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutting down
2018-08-13 18:12:00,694 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2018-08-13 18:12:00,703 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: direct://csvinput
2018-08-13 18:12:00,703 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-08-13 18:12:00,719 | INFO | DefaultCamelContext.java 3592 | Apache Camel 2.22.0 (CamelContext: camel-1) uptime 0.624 seconds
2018-08-13 18:12:00,720 | INFO | DefaultCamelContext.java 3593 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutdown in 0.027 seconds
2018-08-13 18:12:53,808 | INFO | CamelTestSupport.java 251 | ********************************************************************************
2018-08-13 18:12:53,811 | INFO | CamelTestSupport.java 252 | Testing: masharXstreamTest(com.poc.camel.route.xstream.MarshalUsingXstremTest)
2018-08-13 18:12:53,812 | INFO | CamelTestSupport.java 253 | ********************************************************************************
2018-08-13 18:12:54,111 | INFO | DefaultCamelContext.java 3143 | Apache Camel 2.22.0 (CamelContext: camel-1) is starting
2018-08-13 18:12:54,113 | INFO | DefaultManagementStrategy.java 232 | JMX is disabled
2018-08-13 18:12:54,175 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 195, classpath: 0)
2018-08-13 18:12:54,272 | INFO | DefaultCamelContext.java 3470 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-08-13 18:12:54,548 | INFO | DefaultCamelContext.java 4030 | Route: route1 started and consuming from: direct://csvinput
2018-08-13 18:12:54,549 | INFO | DefaultCamelContext.java 3191 | Total 1 routes, of which 1 are started
2018-08-13 18:12:54,552 | INFO | DefaultCamelContext.java 3202 | Apache Camel 2.22.0 (CamelContext: camel-1) started in 0.439 seconds
2018-08-13 18:12:54,624 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: byte[], Body: <?xml version='1.0' encoding='UTF-8'?><com.poc.camel.domain.Employee><id>123</id><name>Nome do Boneco</name><joinDate>13/08/2018</joinDate></com.poc.camel.domain.Employee>]
2018-08-13 18:12:54,625 | INFO | MockEndpoint.java 383 | Asserting: mock://output is satisfied
2018-08-13 18:12:54,626 | INFO | CamelTestSupport.java 421 | ********************************************************************************
2018-08-13 18:12:54,626 | INFO | CamelTestSupport.java 422 | Testing done: masharXstreamTest(com.poc.camel.route.xstream.MarshalUsingXstremTest)
2018-08-13 18:12:54,626 | INFO | CamelTestSupport.java 423 | Took: 0.072 seconds (72 millis)
2018-08-13 18:12:54,627 | INFO | CamelTestSupport.java 452 | ********************************************************************************
2018-08-13 18:12:54,646 | INFO | DefaultCamelContext.java 3501 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutting down
2018-08-13 18:12:54,647 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2018-08-13 18:12:54,656 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: direct://csvinput
2018-08-13 18:12:54,656 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-08-13 18:12:54,669 | INFO | DefaultCamelContext.java 3592 | Apache Camel 2.22.0 (CamelContext: camel-1) uptime 0.558 seconds
2018-08-13 18:12:54,670 | INFO | DefaultCamelContext.java 3593 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutdown in 0.024 seconds
2018-08-13 18:20:49,182 | INFO | CamelTestSupport.java 251 | ********************************************************************************
2018-08-13 18:20:49,187 | INFO | CamelTestSupport.java 252 | Testing: masharXstreamTest_Employee_alias(com.poc.camel.route.xstream.MarshalUsingXstremTest)
2018-08-13 18:20:49,187 | INFO | CamelTestSupport.java 253 | ********************************************************************************
